2650816.95431906	2.84449988171442	8044	1	35	1	18128	8044
2657976.41889142	2.58166912068576	15420	0	1	-2	15420	-2
2661786.90171510	1.57575753514975	15420	1	2	1	20055	15420
2687326.16696546	2.22163259282140	8044	1	30	1	18123	8044
2688633.98048818	1.98123099065028	9994	0	1	-2	9994	-2
2689230.11526779	1.60345466430154	5693	0	1	-2	5693	-2
2693079.12796339	1.75812321756038	11321	0	1	-2	11321	-2
2702228.09884338	2.27435790552010	10824	0	1	-2	10824	-2
2702499.01983671	1.60638240164976	10824	1	2	1	18948	10824
2706203.81691536	1.50058706270155	8044	1	2	1	18095	8044
2709669.81344992	1.56114605665943	9556	0	1	-2	9556	-2
2711786.71253257	2.38465334754560	13214	0	1	-2	13214	-2
2712491.64805742	1.72279816847787	8044	1	20	1	18113	8044
2718755.62898271	1.60655786327558	6352	0	1	-2	6352	-2
2730149.49402726	1.66443628661346	4310	0	1	-2	4310	-2
2746664.04250591	1.90984560464751	6550	0	1	-2	6550	-2
2747016.21153360	1.71783634854900	8044	1	18	1	18111	8044
2759316.79003598	2.22316288055468	7325	0	1	-2	7325	-2
2761559.46881241	1.96542458352424	15267	0	1	-2	15267	-2
2777503.52533273	1.51194201909340	8044	1	3	1	18096	8044
2779321.40016537	1.70615554393100	9232	0	1	-2	9232	-2
2786220.49815576	1.86664171981473	5876	0	1	-2	5876	-2
2819854.78106374	2.27416599930394	8044	1	32	1	18125	8044
2825254.03543101	1.61860469099085	15686	0	1	-2	15686	-2
2826567.27681356	2.03001481651929	13151	0	1	-2	13151	-2
2831425.85734621	1.51883906697599	8209	0	1	-2	8209	-2
2893790.66676918	2.13750823504892	4964	0	1	-2	4964	-2
2907492.41353736	1.78517978377015	9905	0	1	-2	9905	-2
2910363.14328911	1.75905203138142	2135	0	1	-2	2135	-2
2922065.60679050	1.58864367834890	1336	0	1	-2	1336	-2
2931366.01182097	1.57920496714420	5747	0	1	-2	5747	-2
2935765.82078864	1.52195892258594	15471	0	1	-2	15471	-2
2941088.12173436	1.91238296674074	9189	0	1	-2	9189	-2
2954378.50893712	1.59737131901427	6188	0	1	-2	6188	-2
2957023.35195707	2.27869949189888	8301	0	1	-2	8301	-2
2959492.68173260	1.66893463532760	6433	0	1	-2	6433	-2
2965971.84082062	1.90903578106850	1837	0	1	-2	1837	-2
2966380.70270759	1.58764351571227	7966	0	1	-2	7966	-2
2973304.46704781	1.75021376800160	9688	0	1	-2	9688	-2
2974228.24853844	1.87571694362096	12248	0	1	-2	12248	-2
2975620.22581633	1.62725846080294	14965	0	1	-2	14965	-2
2983980.86979128	1.55662311417367	13551	0	1	-2	13551	-2
2984488.63755657	1.68248802847621	10285	0	1	-2	10285	-2
2990464.04775550	1.53335587088026	7525	0	1	-2	7525	-2
2996258.17289552	1.53775463627108	12533	0	1	-2	12533	-2
3000169.27135801	1.56168875463605	4491	0	1	-2	4491	-2
3001243.68327783	1.79419292360164	1354	0	1	-2	1354	-2
3001530.15425585	1.78824995315696	1268	0	1	-2	1268	-2
3011819.82229497	1.54077866711788	14316	0	1	-2	14316	-2
3017879.08465064	2.11573617453139	4078	0	1	-2	4078	-2
3027853.91131420	1.66199130325239	4051	0	1	-2	4051	-2
3032986.25975955	1.65933858023921	14275	0	1	-2	14275	-2
3039343.37773874	1.55496694464076	10157	0	1	-2	10157	-2
3040787.85782227	1.57685192997616	271	0	1	-2	271	-2
3042845.94644676	1.55521276650203	4549	0	1	-2	4549	-2
3043952.92124343	2.44273249069488	4546	0	1	-2	4546	-2
3044823.15365290	1.66663121334424	9175	0	1	-2	9175	-2
3045631.22943684	1.71884922852863	12251	0	1	-2	12251	-2
3058146.88530640	1.74240979524228	9484	0	1	-2	9484	-2
3078734.72801913	1.96401043973512	4491	1	2	1	16995	4491
3087171.77454996	1.95868358805802	5350	0	1	-2	5350	-2
3091319.82545581	2.17852301902577	8044	1	29	1	18122	8044
3091476.28222698	2.01822899019399	2832	0	1	-2	2832	-2
3095360.86238694	1.65538265090115	3385	0	1	-2	3385	-2
3099795.52699013	1.54015831157116	8044	1	9	1	18102	8044
3100558.81029187	2.29102707409501	3531	0	1	-2	3531	-2
3104266.69220952	1.93269208201371	5866	0	1	-2	5866	-2
3110490.72366972	1.64880387515658	8044	1	15	1	18108	8044
3116730.66090510	1.79352558462400	9397	0	1	-2	9397	-2
3131991.67870634	1.53025968126145	2943	0	1	-2	2943	-2
3149315.69625350	1.50562656568393	3531	1	2	1	16684	3531
3159195.41289689	1.59666527333438	9552	0	1	-2	9552	-2
3165100.30666503	1.76925401784581	5350	1	2	1	17303	5350
